path,name,utc_ctime_estimate,utc_modified_time_estimate,utc_accessed_time_estimate,megabytes,extension,type,raw_location,lat,lon,utc_metadata_creation_time
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_202822.jpg,20220314_202822.jpg,2024-12-13 02:07:07.413143158+00:00,2022-03-15 00:28:45+00:00,2024-12-14 08:57:48.773944378+00:00,2.067749,jpg,pic,0,31.7853643,35.211195199722226,2022-03-14 18:28:23+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_202824.jpg,20220314_202824.jpg,2024-12-13 02:07:07.421094418+00:00,2022-03-15 00:28:34+00:00,2024-12-14 08:57:48.700461149+00:00,1.627057,jpg,pic,0,31.7853643,35.211195199722226,2022-03-14 18:28:26+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_204404.mp4,20220314_204404.mp4,2024-12-13 12:21:23.956166267+00:00,2022-03-15 00:44:12+00:00,2024-12-14 08:57:48.311443806+00:00,72.475834,mp4,clip,+31.7854+035.2112/,31.7854,35.2112,2022-03-14 18:44:12+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_215030.mp4,20220314_215030.mp4,2024-12-13 12:21:24.186999798+00:00,2022-03-15 01:50:35+00:00,2024-12-14 08:57:47.853125811+00:00,33.936604,mp4,clip,+31.7789+035.2264/,31.7789,35.2264,2022-03-14 19:50:35+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_215040.mp4,20220314_215040.mp4,2024-12-13 12:21:24.404921532+00:00,2022-03-15 01:50:44+00:00,2024-12-14 08:57:47.653163910+00:00,33.102512,mp4,clip,+31.7789+035.2264/,31.7789,35.2264,2022-03-14 19:50:44+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_215053.jpg,20220314_215053.jpg,2024-12-13 02:07:07.436230421+00:00,2022-03-15 01:50:55+00:00,2024-12-14 08:57:45.969320297+00:00,2.666584,jpg,pic,0,31.77891209972222,35.2264336,2022-03-14 19:50:54+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_215242.mp4,20220314_215242.mp4,2024-12-13 12:21:24.674342155+00:00,2022-03-15 01:52:47+00:00,2024-12-14 08:57:46.919132710+00:00,40.635977,mp4,clip,+31.7786+035.2273/,31.7786,35.2273,2022-03-14 19:52:47+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_215250.mp4,20220314_215250.mp4,2024-12-13 12:21:24.970859766+00:00,2022-03-15 01:52:55+00:00,2024-12-14 08:57:48.015444756+00:00,44.365927,mp4,clip,+31.7786+035.2273/,31.7786,35.2273,2022-03-14 19:52:55+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_215440.mp4,20220314_215440.mp4,2024-12-13 12:21:25.595742702+00:00,2022-03-15 01:54:50+00:00,2024-12-14 08:57:47.098117828+00:00,93.909543,mp4,clip,+31.7782+035.2280/,31.7782,35.228,2022-03-14 19:54:50+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_215826.jpg,20220314_215826.jpg,2024-12-13 02:07:07.461312294+00:00,2022-03-15 01:58:27+00:00,2024-12-14 08:57:45.921677828+00:00,2.722987,jpg,pic,0,31.77861389972222,35.2285581,2022-03-14 19:58:27+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_215833.mp4,20220314_215833.mp4,2024-12-13 12:21:26.053422451+00:00,2022-03-15 01:58:41+00:00,2024-12-14 08:57:46.520711184+00:00,68.413994,mp4,clip,+31.7786+035.2286/,31.7786,35.2286,2022-03-14 19:58:41+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_215858.mp4,20220314_215858.mp4,2024-12-13 12:21:26.272281170+00:00,2022-03-15 01:59:03+00:00,2024-12-14 08:57:47.508832693+00:00,33.257983,mp4,clip,+31.7785+035.2286/,31.7785,35.2286,2022-03-14 19:59:03+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_221628.mp4,20220314_221628.mp4,2024-12-13 12:21:26.539100170+00:00,2022-03-15 02:16:33+00:00,2024-12-14 08:57:45.490251780+00:00,35.800364,mp4,clip,+31.7884+035.2391/,31.7884,35.2391,2022-03-14 20:16:33+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_221639.mp4,20220314_221639.mp4,2024-12-13 12:21:26.792318106+00:00,2022-03-15 02:16:43+00:00,2024-12-14 08:57:45.644102812+00:00,38.045393,mp4,clip,+31.7778+035.2328/,31.7778,35.2328,2022-03-14 20:16:43+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_222111.mp4,20220314_222111.mp4,2024-12-13 12:21:27.088987589+00:00,2022-03-15 02:21:16+00:00,2024-12-14 08:57:43.542954206+00:00,45.600467,mp4,clip,+31.7795+035.2324/,31.7795,35.2324,2022-03-14 20:21:16+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_222122.jpg,20220314_222122.jpg,2024-12-13 02:07:07.470591068+00:00,2022-03-15 02:21:30+00:00,2024-12-14 08:57:42.420115709+00:00,1.910698,jpg,pic,0,31.77954629972222,35.2323643,2022-03-14 20:21:23+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_222126.jpg,20220314_222126.jpg,2024-12-13 02:07:07.481431484+00:00,2022-03-15 02:21:36+00:00,2024-12-14 08:57:42.542502880+00:00,1.878367,jpg,pic,0,31.779546199722223,35.2323644,2022-03-14 20:21:27+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_222134.jpg,20220314_222134.jpg,2024-12-13 02:07:07.500589609+00:00,2022-03-15 02:21:43+00:00,2024-12-14 08:57:42.683327913+00:00,1.915081,jpg,pic,0,31.779539799722222,35.232356799722226,2022-03-14 20:21:35+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_222143.mp4,20220314_222143.mp4,2024-12-13 12:21:27.376255989+00:00,2022-03-15 02:21:48+00:00,2024-12-14 08:57:45.115646839+00:00,42.586461,mp4,clip,+31.7795+035.2324/,31.7795,35.2324,2022-03-14 20:21:48+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_222459.mp4,20220314_222459.mp4,2024-12-13 12:21:27.754769802+00:00,2022-03-15 02:25:06+00:00,2024-12-14 08:57:43.761769295+00:00,57.128291,mp4,clip,+31.7795+035.2317/,31.7795,35.2317,2022-03-14 20:25:06+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_222510.jpg,20220314_222510.jpg,2024-12-13 02:07:07.514959097+00:00,2022-03-15 02:25:11+00:00,2024-12-14 08:57:42.869929790+00:00,2.305588,jpg,pic,0,31.7794853,35.231621099722226,2022-03-14 20:25:11+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_222512.jpg,20220314_222512.jpg,2024-12-13 02:07:07.528320074+00:00,2022-03-15 02:25:13+00:00,2024-12-14 08:57:42.990344048+00:00,2.467274,jpg,pic,0,31.77948429972222,35.2316219,2022-03-14 20:25:12+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_222514.jpg,20220314_222514.jpg,2024-12-13 02:07:07.540838480+00:00,2022-03-15 02:25:15+00:00,2024-12-14 08:57:42.910312653+00:00,2.24806,jpg,pic,0,31.779485,35.2316196,2022-03-14 20:25:15+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_222517.jpg,20220314_222517.jpg,2024-12-13 02:07:07.563499928+00:00,2022-03-15 02:25:17+00:00,2024-12-14 08:57:42.888011694+00:00,2.339404,jpg,pic,0,31.779480199722222,35.23160969972223,2022-03-14 20:25:17+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_222519.jpg,20220314_222519.jpg,2024-12-13 02:07:07.576124907+00:00,2022-03-15 02:25:20+00:00,2024-12-14 08:57:43.006494522+00:00,2.365186,jpg,pic,0,31.77947879972222,35.2316079,2022-03-14 20:25:19+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_222634.jpg,20220314_222634.jpg,2024-12-13 02:07:07.588091612+00:00,2022-03-15 02:26:35+00:00,2024-12-14 08:57:42.750460625+00:00,2.060569,jpg,pic,0,31.7794552,35.23152879972223,2022-03-14 20:26:34+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_222636.jpg,20220314_222636.jpg,2024-12-13 02:07:07.607395649+00:00,2022-03-15 02:26:38+00:00,2024-12-14 08:57:42.731855631+00:00,2.004723,jpg,pic,0,31.7794552,35.231528599722225,2022-03-14 20:26:37+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_222638.jpg,20220314_222638.jpg,2024-12-13 02:07:07.618793488+00:00,2022-03-15 02:26:39+00:00,2024-12-14 08:57:42.641666412+00:00,1.939048,jpg,pic,0,31.779455299722223,35.2315285,2022-03-14 20:26:38+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_222834.mp4,20220314_222834.mp4,2024-12-13 12:21:27.990326166+00:00,2022-03-15 02:28:39+00:00,2024-12-14 08:57:44.444570065+00:00,34.220412,mp4,clip,+31.7795+035.2314/,31.7795,35.2314,2022-03-14 20:28:39+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_222917.mp4,20220314_222917.mp4,2024-12-13 12:21:28.233716011+00:00,2022-03-15 02:29:21+00:00,2024-12-14 08:57:44.610548973+00:00,34.523335,mp4,clip,+31.7794+035.2312/,31.7794,35.2312,2022-03-14 20:29:21+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_222923.mp4,20220314_222923.mp4,2024-12-13 12:21:28.648588181+00:00,2022-03-15 02:29:30+00:00,2024-12-14 08:57:44.771814823+00:00,59.917523,mp4,clip,+31.7794+035.2311/,31.7794,35.2311,2022-03-14 20:29:30+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_223422.mp4,20220314_223422.mp4,2024-12-13 12:21:29.237056017+00:00,2022-03-15 02:34:32+00:00,2024-12-14 08:57:44.064739465+00:00,85.189618,mp4,clip,+31.7781+035.2311/,31.7781,35.2311,2022-03-14 20:34:32+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_223923.mp4,20220314_223923.mp4,2024-12-13 12:21:29.494790554+00:00,2022-03-15 02:39:28+00:00,2024-12-14 08:57:41.950955391+00:00,37.062221,mp4,clip,+31.7769+035.2330/,31.7769,35.233,2022-03-14 20:39:28+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_223932.jpg,20220314_223932.jpg,2024-12-13 02:07:07.634349823+00:00,2022-03-15 02:39:34+00:00,2024-12-14 08:57:40.335119009+00:00,2.816206,jpg,pic,0,31.77693599972222,35.23303119972223,2022-03-14 20:39:32+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_223935.jpg,20220314_223935.jpg,2024-12-13 02:07:07.659439564+00:00,2022-03-15 02:39:37+00:00,2024-12-14 08:57:40.390514135+00:00,2.976564,jpg,pic,0,31.77692719972222,35.233016399722224,2022-03-14 20:39:36+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_224205.mp4,20220314_224205.mp4,2024-12-13 12:21:29.866376400+00:00,2022-03-15 02:42:12+00:00,2024-12-14 08:57:42.132574081+00:00,53.685275,mp4,clip,+31.7767+035.2333/,31.7767,35.2333,2022-03-14 20:42:12+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_224941.mp4,20220314_224941.mp4,2024-12-13 12:21:30.338310480+00:00,2022-03-15 02:49:49+00:00,2024-12-14 08:57:41.559444666+00:00,68.19831,mp4,clip,+31.7768+035.2343/,31.7768,35.2343,2022-03-14 20:49:49+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_224951.mp4,20220314_224951.mp4,2024-12-13 12:21:31.114680767+00:00,2022-03-15 02:50:03+00:00,2024-12-14 08:57:41.074636698+00:00,111.592635,mp4,clip,+31.7768+035.2343/,31.7768,35.2343,2022-03-14 20:50:03+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_225013.jpg,20220314_225013.jpg,2024-12-13 02:07:07.679525852+00:00,2022-03-15 02:50:14+00:00,2024-12-14 08:57:40.507324934+00:00,3.366748,jpg,pic,0,31.7767906,35.234306699722225,2022-03-14 20:50:14+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_225015.jpg,20220314_225015.jpg,2024-12-13 02:07:07.697527170+00:00,2022-03-15 02:50:16+00:00,2024-12-14 08:57:40.568835258+00:00,3.343337,jpg,pic,0,31.77679069972222,35.23430869972222,2022-03-14 20:50:16+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_225021.jpg,20220314_225021.jpg,2024-12-13 02:07:07.724197149+00:00,2022-03-15 02:50:22+00:00,2024-12-14 08:57:40.481508970+00:00,3.090181,jpg,pic,0,31.776797299722222,35.2343057,2022-03-14 20:50:21+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_225023.jpg,20220314_225023.jpg,2024-12-13 02:07:07.741439342+00:00,2022-03-15 02:50:24+00:00,2024-12-14 08:57:40.461296320+00:00,3.110459,jpg,pic,0,31.776800399722223,35.2343047,2022-03-14 20:50:23+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_225607.mp4,20220314_225607.mp4,2024-12-13 12:21:31.731272936+00:00,2022-03-15 02:56:17+00:00,2024-12-14 08:57:39.917281151+00:00,85.857823,mp4,clip,+31.7767+035.2340/,31.7767,35.234,2022-03-14 20:56:17+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_231818.mp4,20220314_231818.mp4,2024-12-13 12:21:32.237600327+00:00,2022-03-15 03:18:27+00:00,2024-12-14 08:57:39.291593313+00:00,72.598553,mp4,clip,+31.7763+035.2339/,31.7763,35.2339,2022-03-14 21:18:27+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_232200.mp4,20220314_232200.mp4,2024-12-13 12:21:32.502020597+00:00,2022-03-15 03:22:04+00:00,2024-12-14 08:57:39.608426809+00:00,36.341669,mp4,clip,+31.7755+035.2341/,31.7755,35.2341,2022-03-14 21:22:04+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_234313.jpg,20220314_234313.jpg,2024-12-13 02:07:07.762718201+00:00,2022-03-15 03:43:14+00:00,2024-12-14 08:57:39.191055536+00:00,2.317435,jpg,pic,0,31.77437839972222,35.2224091,2022-03-14 21:43:13+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220314_234314.jpg,20220314_234314.jpg,2024-12-13 02:07:07.783820391+00:00,2022-03-15 03:43:15+00:00,2024-12-14 08:57:39.244549990+00:00,2.445752,jpg,pic,0,31.77437839972222,35.2224091,2022-03-14 21:43:14+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_074804.mp4,20220315_074804.mp4,2024-12-13 12:21:32.789909124+00:00,2022-03-15 11:48:09+00:00,2024-12-14 08:57:38.513488293+00:00,37.65339,mp4,clip,+31.7744+035.2224/,31.7744,35.2224,2022-03-15 05:48:09+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_080842.mp4,20220315_080842.mp4,2024-12-13 12:21:33.061166763+00:00,2022-03-15 12:08:46+00:00,2024-12-14 08:57:38.269461632+00:00,36.440097,mp4,clip,+31.7747+035.2225/,31.7747,35.2225,2022-03-15 06:08:46+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_082633.mp4,20220315_082633.mp4,2024-12-13 12:21:33.565034628+00:00,2022-03-15 12:26:41+00:00,2024-12-14 08:57:36.111690521+00:00,66.63056,mp4,clip,+31.7739+035.2225/,31.7739,35.2225,2022-03-15 06:26:41+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_082704.mp4,20220315_082704.mp4,2024-12-13 12:21:33.984361172+00:00,2022-03-15 12:27:10+00:00,2024-12-14 08:57:36.967706203+00:00,55.837071,mp4,clip,+31.7738+035.2225/,31.7738,35.2225,2022-03-15 06:27:10+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_082750.mp4,20220315_082750.mp4,2024-12-13 12:21:34.476766825+00:00,2022-03-15 12:27:58+00:00,2024-12-14 08:57:37.212182522+00:00,66.108407,mp4,clip,+31.7738+035.2226/,31.7738,35.2226,2022-03-15 06:27:58+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_082845.mp4,20220315_082845.mp4,2024-12-13 12:21:35.241328716+00:00,2022-03-15 12:28:56+00:00,2024-12-14 08:57:37.518018722+00:00,101.151364,mp4,clip,+31.7737+035.2226/,31.7737,35.2226,2022-03-15 06:28:56+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_082920.mp4,20220315_082920.mp4,2024-12-13 12:21:36.025017262+00:00,2022-03-15 12:29:32+00:00,2024-12-14 08:57:36.416895390+00:00,104.324871,mp4,clip,+31.7739+035.2225/,31.7739,35.2225,2022-03-15 06:29:32+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_091441.mp4,20220315_091441.mp4,2024-12-13 12:21:36.320681810+00:00,2022-03-15 13:14:45+00:00,2024-12-14 08:57:35.888751984+00:00,39.000879,mp4,clip,+31.7743+035.1770/,31.7743,35.177,2022-03-15 07:14:45+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220315_091457.jpg,20220315_091457.jpg,2024-12-13 02:07:07.798081636+00:00,2022-03-15 13:19:44+00:00,2024-12-14 08:57:35.438711643+00:00,0.804453,jpg,pic,0,31.7742676,35.176997799999995,2022-03-15 07:14:57+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220315_091458.jpg,20220315_091458.jpg,2024-12-13 02:07:07.811977625+00:00,2022-03-15 13:14:59+00:00,2024-12-14 08:57:35.498294592+00:00,2.480617,jpg,pic,0,31.7742676,35.176997799999995,2022-03-15 07:14:58+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220315_091459.jpg,20220315_091459.jpg,2024-12-13 02:07:07.825480700+00:00,2022-03-15 13:15:00+00:00,2024-12-14 08:57:35.452051640+00:00,2.35416,jpg,pic,0,31.7742676,35.176997799999995,2022-03-15 07:15:00+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220315_091503.jpg,20220315_091503.jpg,2024-12-13 02:07:07.864378214+00:00,2022-03-15 13:15:04+00:00,2024-12-14 08:57:35.550195694+00:00,2.717871,jpg,pic,0,31.7742676,35.176997799999995,2022-03-15 07:15:03+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220315_091502.jpg,20220315_091502.jpg,2024-12-13 02:07:07.849038601+00:00,2022-03-15 13:15:03+00:00,2024-12-14 08:57:35.633173704+00:00,2.719122,jpg,pic,0,31.7742676,35.176997799999995,2022-03-15 07:15:03+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220315_091504.jpg,20220315_091504.jpg,2024-12-13 02:07:07.889684677+00:00,2022-03-15 13:15:05+00:00,2024-12-14 08:57:35.739608288+00:00,2.898374,jpg,pic,0,31.7742676,35.176997799999995,2022-03-15 07:15:05+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220315_091505.jpg,20220315_091505.jpg,2024-12-13 02:07:07.905966520+00:00,2022-03-15 13:15:06+00:00,2024-12-14 08:57:35.686908007+00:00,2.903203,jpg,pic,0,31.7742676,35.176997799999995,2022-03-15 07:15:05+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_113503.mp4,20220315_113503.mp4,2024-12-13 12:21:40.851940393+00:00,2022-03-15 15:35:14+00:00,2024-12-14 08:57:31.897261381+00:00,106.050539,mp4,clip,+31.7738+035.1755/,31.7738,35.1755,2022-03-15 09:35:14+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_125231.mp4,20220315_125231.mp4,2024-12-13 12:21:41.149132013+00:00,2022-03-15 16:52:36+00:00,2024-12-14 08:57:29.825317383+00:00,42.368176,mp4,clip,+31.8007+035.1178/,31.8007,35.1178,2022-03-15 10:52:36+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_131700.mp4,20220315_131700.mp4,2024-12-13 12:21:41.867100+00:00,2022-03-15 17:17:04+00:00,2024-12-14 08:57:24.270962715+00:00,37.092298,mp4,clip,+31.8009+035.1177/,31.8009,35.1177,2022-03-15 11:17:04+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_142258.mp4,20220315_142258.mp4,2024-12-13 12:21:43.008049964+00:00,2022-03-15 18:23:03+00:00,2024-12-14 08:57:22.994455099+00:00,35.416006,mp4,clip,+32.0081+034.9667/,32.0081,34.9667,2022-03-15 12:23:03+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_145130.mp4,20220315_145130.mp4,2024-12-13 12:21:44.204856634+00:00,2022-03-15 18:51:38+00:00,2024-12-14 08:57:21.832741499+00:00,72.162421,mp4,clip,+32.4109+035.0213/,32.4109,35.0213,2022-03-15 12:51:38+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_150349.mp4,20220315_150349.mp4,2024-12-13 12:21:44.729815245+00:00,2022-03-15 19:03:54+00:00,2024-12-14 08:57:20.539472103+00:00,41.496842,mp4,clip,+32.5782+035.0455/,32.5782,35.0455,2022-03-15 13:03:54+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_150404.mp4,20220315_150404.mp4,2024-12-13 12:21:45.079376459+00:00,2022-03-15 19:04:10+00:00,2024-12-14 08:57:20.145539999+00:00,51.263282,mp4,clip,+32.5782+035.0455/,32.5782,35.0455,2022-03-15 13:04:10+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_150413.mp4,20220315_150413.mp4,2024-12-13 12:21:45.491271734+00:00,2022-03-15 19:04:20+00:00,2024-12-14 08:57:20.730074883+00:00,60.823233,mp4,clip,+32.5782+035.0455/,32.5782,35.0455,2022-03-15 13:04:20+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_150438.mp4,20220315_150438.mp4,2024-12-13 12:21:45.801345348+00:00,2022-03-15 19:04:44+00:00,2024-12-14 08:57:21.100428104+00:00,45.915302,mp4,clip,+32.5899+035.0472/,32.5899,35.0472,2022-03-15 13:04:44+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_150500.mp4,20220315_150500.mp4,2024-12-13 12:21:47.531524897+00:00,2022-03-15 19:05:25+00:00,2024-12-14 08:57:18.939107895+00:00,231.40186,mp4,clip,+32.5938+035.0462/,32.5938,35.0462,2022-03-15 13:05:25+00:00
